Variable_Name,Data_Type,Type_Precision,Storage_Size,Number_of_Elements,DataType_Size,Number_of_Attributes,Storage_Layout,Fill_Value_Definition,Fill_Value,Min_Value,Max_Value,User_Time,System_Time,Elapsed_Time,CPU_Usage,Energy_Joules,Nano_Seconds,FileSize_in_Folder_Before,FileSize_in_Folder_After,Compressor,Array_Dimension,DM1,DM2,DM3,DM4
f_bac_dic,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,24.866166,0.19,0.05,0:00.26,94,113.15,271,55486041,18154924,blosc,4,31,31,82,88
f_bac_dic,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,24.866166,8.23,0.58,0:08.83,99,1062.07,8848,55486041,14140761,mafisc,4,31,31,82,88
f_bac_dic,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,24.866166,0.05,0.05,0:00.12,90,114.15,129,55486041,15612407,lz4,4,31,31,82,88
f_bac_z1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,6.348491,0.01,0.08,0:00.10,95,139.12,112,55486041,55487804,NONE,4,31,31,82,88
f_bac_z1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,6.348491,0.18,0.04,0:00.24,95,125.08,258,55486041,18291660,blosc,4,31,31,82,88
f_bac_z1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,6.348491,8.34,0.44,0:08.80,99,1059.7,8816,55486041,14275673,mafisc,4,31,31,82,88
f_bac_z1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,6.348491,0.06,0.04,0:00.12,94,113.18,135,55486041,15633689,lz4,4,31,31,82,88
f_bac_z2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,0.02,0.06,0:00.09,94,136.24,106,55486041,55487804,NONE,4,31,31,82,88
f_bac_z2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,0.11,0.04,0:00.17,92,113.45,184,55486041,5821960,blosc,4,31,31,82,88
f_bac_z2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,2.98,0.37,0:03.37,99,465.17,3383,55486041,244905,mafisc,4,31,31,82,88
f_bac_z2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,0.03,0.04,0:00.08,87,112.13,96,55486041,1404029,lz4,4,31,31,82,88
f_ban_n4n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,6.753719,0.01,0.07,0:00.09,94,124.08,106,55486041,55487804,NONE,4,31,31,82,88
f_ban_n4n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,6.753719,0.18,0.05,0:00.25,95,119.76,263,55486041,18144806,blosc,4,31,31,82,88
f_ban_n4n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,6.753719,8.29,0.49,0:08.79,99,1063.53,8807,55486041,14140405,mafisc,4,31,31,82,88
f_ban_n4n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,6.753719,0.05,0.05,0:00.12,94,117.49,132,55486041,15612694,lz4,4,31,31,82,88
f_ban_z1n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,1.587123,0.01,0.06,0:00.09,94,128.38,104,55486041,55487804,NONE,4,31,31,82,88
f_ban_z1n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,1.587123,0.18,0.06,0:00.26,94,111.51,273,55486041,18313734,blosc,4,31,31,82,88
f_ban_z1n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,1.587123,8.54,0.51,0:09.06,99,1172.75,9076,55486041,14276577,mafisc,4,31,31,82,88
f_ban_z1n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,1.587123,0.05,0.05,0:00.12,89,113.67,132,55486041,15634241,lz4,4,31,31,82,88
f_ban_z2n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,0.01,0.08,0:00.10,94,117.02,112,55486041,55487804,NONE,4,31,31,82,88
f_ban_z2n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,0.09,0.05,0:00.16,92,109.75,175,55486041,5821960,blosc,4,31,31,82,88
f_ban_z2n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,2.96,0.39,0:03.37,99,462.59,3383,55486041,244905,mafisc,4,31,31,82,88
f_ban_z2n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,0.03,0.03,0:00.07,88,119.28,86,55486041,1404029,lz4,4,31,31,82,88
f_d1c_doc,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,11.607341,0.02,0.06,0:00.09,94,136.69,106,55486041,55487804,NONE,4,31,31,82,88
f_d1c_doc,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,11.607341,0.18,0.06,0:00.25,94,117.06,270,55486041,18266432,blosc,4,31,31,82,88
f_d1c_doc,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,11.607341,8.47,0.46,0:08.95,99,1053.95,8962,55486041,14243257,mafisc,4,31,31,82,88
f_d1c_doc,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,11.607341,0.07,0.04,0:00.12,90,111.86,132,55486041,15632933,lz4,4,31,31,82,88
f_d1c_z1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,3.444345,0.02,0.07,0:00.09,94,125.14,104,55486041,55487804,NONE,4,31,31,82,88
f_d1c_z1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,3.444345,0.18,0.05,0:00.25,94,121.52,263,55486041,18446190,blosc,4,31,31,82,88
f_d1c_z1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,3.444345,8.56,0.57,0:09.15,99,1177.39,9168,55486041,14372801,mafisc,4,31,31,82,88
f_d1c_z1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,3.444345,0.06,0.04,0:00.12,93,114.55,134,55486041,15648926,lz4,4,31,31,82,88
f_d1c_z2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,2.342482,0.02,0.06,0:00.09,92,116.39,108,55486041,55487804,NONE,4,31,31,82,88
f_d1c_z2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,2.342482,0.18,0.06,0:00.26,95,125.9,274,55486041,18470417,blosc,4,31,31,82,88
f_d1c_z2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,2.342482,8.47,0.57,0:09.07,99,1176.31,9084,55486041,14364705,mafisc,4,31,31,82,88
f_d1c_z2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,2.342482,0.05,0.05,0:00.17,62,112.56,183,55486041,15651044,lz4,4,31,31,82,88
f_d1n_don,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,10.21677,0.01,0.07,0:00.09,93,119.15,111,55486041,55487804,NONE,4,31,31,82,88
f_d1n_don,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,10.21677,0.17,0.07,0:00.25,95,120.22,269,55486041,18268581,blosc,4,31,31,82,88
f_d1n_don,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,10.21677,8.35,0.43,0:08.80,99,1060.53,8818,55486041,14218157,mafisc,4,31,31,82,88
f_d1n_don,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,10.21677,0.06,0.04,0:00.12,93,116.69,132,55486041,15632634,lz4,4,31,31,82,88
f_d1n_z1n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.509283,0.01,0.07,0:00.09,95,116.54,103,55486041,55487804,NONE,4,31,31,82,88
f_d1n_z1n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.509283,0.19,0.05,0:00.26,94,114.62,275,55486041,18460835,blosc,4,31,31,82,88
f_d1n_z1n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.509283,8.46,0.4,0:08.88,99,1050.83,8892,55486041,14373897,mafisc,4,31,31,82,88
f_d1n_z1n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.509283,0.06,0.05,0:00.12,91,108.52,139,55486041,15655881,lz4,4,31,31,82,88
f_d1n_z2n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.346361,0,0.08,0:00.09,94,136.92,105,55486041,55487804,NONE,4,31,31,82,88
f_d1n_z2n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.346361,0.19,0.05,0:00.26,95,114.51,272,55486041,18472057,blosc,4,31,31,82,88
f_d1n_z2n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.346361,8.66,0.46,0:09.15,99,1166.34,9163,55486041,14355541,mafisc,4,31,31,82,88
f_d1n_z2n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.346361,0.05,0.05,0:00.12,93,120.39,135,55486041,15654519,lz4,4,31,31,82,88
f_d2c_doc,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,1.757194,0.01,0.07,0:00.09,94,126.94,104,55486041,55487804,NONE,4,31,31,82,88
f_d2c_doc,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,1.757194,0.19,0.06,0:00.26,94,122.42,279,55486041,18498209,blosc,4,31,31,82,88
f_d2c_doc,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,1.757194,8.43,0.53,0:08.97,99,1069.24,8991,55486041,14277241,mafisc,4,31,31,82,88
f_d2c_doc,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,1.757194,0.06,0.05,0:00.12,90,123.55,139,55486041,15626613,lz4,4,31,31,82,88
f_d2k_dic,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.053176,0.01,0.08,0:00.09,95,111.93,108,55486041,55487804,NONE,4,31,31,82,88
f_d2k_dic,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.053176,0.17,0.07,0:00.26,95,115.85,273,55486041,18488115,blosc,4,31,31,82,88
f_d2k_dic,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.053176,8.05,0.43,0:08.49,99,1058.84,8506,55486041,14221419,mafisc,4,31,31,82,88
f_d2k_dic,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.053176,0.06,0.04,0:00.11,93,114.47,128,55486041,15627503,lz4,4,31,31,82,88
f_d2n_don,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.286485,0.01,0.08,0:00.10,94,122.86,114,55486041,55487804,NONE,4,31,31,82,88
f_d2n_don,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.286485,0.18,0.05,0:00.25,94,116.82,270,55486041,18506342,blosc,4,31,31,82,88
f_d2n_don,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.286485,8.42,0.53,0:08.96,99,1055.32,8982,55486041,14281985,mafisc,4,31,31,82,88
f_d2n_don,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.286485,0.06,0.04,0:00.11,90,112.87,128,55486041,15621998,lz4,4,31,31,82,88
f_dic_p1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,20.678022,0,0.08,0:00.10,95,121.59,112,55486041,55487804,NONE,4,31,31,82,88
f_dic_p1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,20.678022,0.19,0.05,0:00.25,96,127.96,269,55486041,18718551,blosc,4,31,31,82,88
f_dic_p1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,20.678022,8.34,0.51,0:08.87,99,1048.55,8888,55486041,14593383,mafisc,4,31,31,82,88
f_dic_p1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,20.678022,0.06,0.05,0:00.12,94,116.51,137,55486041,15657035,lz4,4,31,31,82,88
f_dic_p2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,14.99623,0.02,0.06,0:00.09,94,126.91,104,55486041,55487804,NONE,4,31,31,82,88
f_dic_p2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,14.99623,0.18,0.06,0:00.26,94,113.03,276,55486041,18692740,blosc,4,31,31,82,88
f_dic_p2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,14.99623,8.3,0.53,0:08.85,99,1054.1,8865,55486041,14588159,mafisc,4,31,31,82,88
f_dic_p2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,14.99623,0.05,0.05,0:00.12,90,114.88,130,55486041,15658347,lz4,4,31,31,82,88
f_dic_psk,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.199517,0.01,0.07,0:00.09,94,122.19,102,55486041,55487804,NONE,4,31,31,82,88
f_dic_psk,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.199517,0.18,0.06,0:00.25,96,115.13,271,55486041,18698357,blosc,4,31,31,82,88
f_dic_psk,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.199517,8.2,0.56,0:08.79,99,1059.16,8802,55486041,14610091,mafisc,4,31,31,82,88
f_dic_psk,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0.199517,0.05,0.06,0:00.12,93,119.52,136,55486041,15659625,lz4,4,31,31,82,88
f_dil_alk,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,0.02,0.07,0:00.09,95,138.88,111,55486065,55487804,NONE,4,31,31,82,88
f_dil_alk,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,0.11,0.04,0:00.17,91,111.91,183,55486065,5821960,blosc,4,31,31,82,88
f_dil_alk,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,2.94,0.41,0:03.37,99,466.2,3389,55486065,244905,mafisc,4,31,31,82,88
f_dil_alk,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,0.03,0.03,0:00.08,85,114.39,92,55486065,1404029,lz4,4,31,31,82,88
f_dil_bac,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,0.01,0.07,0:00.09,95,126.62,110,55486067,55487804,NONE,4,31,31,82,88
f_dil_bac,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,0.1,0.05,0:00.16,93,126.06,180,55486067,5821960,blosc,4,31,31,82,88
f_dil_bac,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,2.95,0.37,0:03.34,99,467.82,3354,55486067,244905,mafisc,4,31,31,82,88
f_dil_bac,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,0.02,0.04,0:00.07,89,113.88,90,55486067,1404029,lz4,4,31,31,82,88
f_dil_d1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,0.01,0.07,0:00.09,95,119.12,104,55486082,55487804,NONE,4,31,31,82,88
f_dil_d1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,0.09,0.05,0:00.16,91,113.76,178,55486082,5821960,blosc,4,31,31,82,88
f_dil_d1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,2.93,0.39,0:03.33,99,468,3343,55486082,244905,mafisc,4,31,31,82,88
f_dil_d1c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,0.02,0.04,0:00.08,86,118.69,90,55486082,1404029,lz4,4,31,31,82,88
f_dil_d1n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,0,0.08,0:00.09,94,125.53,105,55486082,55487804,NONE,4,31,31,82,88
f_dil_d1n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,0.1,0.05,0:00.16,93,112.05,179,55486082,5821960,blosc,4,31,31,82,88
f_dil_d1n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,2.94,0.38,0:03.33,99,478.6,3350,55486082,244905,mafisc,4,31,31,82,88
f_dil_d1n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,0.03,0.04,0:00.08,90,119.66,91,55486082,1404029,lz4,4,31,31,82,88
f_dil_d2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,0.02,0.06,0:00.09,94,135.99,101,55486082,55487804,NONE,4,31,31,82,88
f_dil_d2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,0.1,0.05,0:00.17,91,110.38,182,55486082,5821960,blosc,4,31,31,82,88
f_dil_d2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,2.97,0.38,0:03.37,99,464.68,3384,55486082,244905,mafisc,4,31,31,82,88
f_dil_d2c,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,0.02,0.04,0:00.08,86,113.7,94,55486082,1404029,lz4,4,31,31,82,88
f_dil_d2n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,0.01,0.07,0:00.09,95,138.44,103,55486082,55487804,NONE,4,31,31,82,88
f_dil_d2n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,0.1,0.04,0:00.16,93,124.5,176,55486082,5821960,blosc,4,31,31,82,88
f_dil_d2n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,2.97,0.32,0:03.31,99,483.12,3325,55486082,244905,mafisc,4,31,31,82,88
f_dil_d2n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,0.02,0.04,0:00.07,91,114.84,90,55486082,1404029,lz4,4,31,31,82,88
f_dil_dic,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,0.01,0.07,0:00.09,93,126.41,107,55486083,55487804,NONE,4,31,31,82,88
f_dil_dic,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,0.09,0.05,0:00.16,91,113.03,190,55486083,5821960,blosc,4,31,31,82,88
f_dil_dic,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,2.94,0.42,0:03.41,98,461.55,3431,55486083,244905,mafisc,4,31,31,82,88
f_dil_dic,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,0.02,0.04,0:00.08,86,114.03,94,55486083,1404029,lz4,4,31,31,82,88
f_dil_doc,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,0.01,0.08,0:00.09,94,118.63,110,55486088,55487804,NONE,4,31,31,82,88
f_dil_doc,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,0.09,0.05,0:00.16,92,112.74,177,55486088,5821960,blosc,4,31,31,82,88
f_dil_doc,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,2.88,0.4,0:03.30,99,469.86,3319,55486088,244905,mafisc,4,31,31,82,88
f_dil_doc,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,0.03,0.03,0:00.08,90,114.98,94,55486088,1404029,lz4,4,31,31,82,88
f_dil_don,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,0.01,0.07,0:00.09,94,136.7,112,55486090,55487804,NONE,4,31,31,82,88
f_dil_don,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,0.1,0.05,0:00.21,76,112.45,228,55486090,5821960,blosc,4,31,31,82,88
f_dil_don,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,2.98,0.39,0:03.39,99,469.74,3407,55486090,244905,mafisc,4,31,31,82,88
f_dil_don,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,0.02,0.04,0:00.07,83,117.97,91,55486090,1404029,lz4,4,31,31,82,88
f_dil_n3n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,0.01,0.07,0:00.09,95,121.33,104,55486064,55487804,NONE,4,31,31,82,88
f_dil_n3n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,0.11,0.04,0:00.16,94,112.31,178,55486064,5821960,blosc,4,31,31,82,88
f_dil_n3n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,3.02,0.35,0:03.39,99,467.82,3402,55486064,244905,mafisc,4,31,31,82,88
f_dil_n3n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,0.03,0.03,0:00.07,92,113.57,90,55486064,1404029,lz4,4,31,31,82,88
f_dil_n4n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,0.01,0.07,0:00.09,95,118.39,103,55486065,55487804,NONE,4,31,31,82,88
f_dil_n4n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,0.1,0.05,0:00.17,91,110.75,183,55486065,5821960,blosc,4,31,31,82,88
f_dil_n4n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,2.99,0.38,0:03.39,99,463.9,3405,55486065,244905,mafisc,4,31,31,82,88
f_dil_n4n,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,0.02,0.05,0:00.08,87,115.21,98,55486065,1404029,lz4,4,31,31,82,88
f_dil_o2o,DOUBLE,64,55476608,6934576,8,4,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,-99990000000,0,0,0.01,0.08,0:00.42,22,126,432,55486062,55487804,NONE,4,31,31,82,88
