Variable_Name,Data_Type,Type_Precision,Storage_Size,Number_of_Elements,DataType_Size,Number_of_Attributes,Storage_Layout,Fill_Value_Definition,Fill_Value,Min_Value,Max_Value,User_Time,System_Time,Elapsed_Time,CPU_Usage,Energy_Joules,Nano_Seconds,FileSize_in_Folder_Before,FileSize_in_Folder_After,Compressor,Array_Dimension,DM1,DM2,DM3,DM4
abso4,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0,0,0.02,0:00.03,87,132.2,42,9160660,9162356,NONE,3,124,96,192,
abso4,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0,0.02,0.01,0:00.04,78,115.35,56,9160660,66540,blosc,3,124,96,192,
abso4,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0,0.44,0.04,0:00.50,97,114.49,512,9160660,44470,mafisc,3,124,96,192,
abso4,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0,0.01,0.01,0:00.03,81,114.87,47,9160660,60196,lz4,3,124,96,192,
aclcac,FLOAT,32,429686784,107421696,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1,24.62,0.54,0:25.18,99,3015.23,25204,429707228,429708948,NONE,4,124,47,96,192
aclcac,FLOAT,32,429686784,107421696,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1,25.53,0.33,0:25.90,99,3012.04,25928,429707228,71863897,blosc,4,124,47,96,192
aclcac,FLOAT,32,429686784,107421696,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1,73.38,4.1,1:17.56,99,9131.98,77579,429707228,40232568,mafisc,4,124,47,96,192
aclcac,FLOAT,32,429686784,107421696,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1,25.44,0.31,0:25.78,99,3003.31,25790,429707228,50134381,lz4,4,124,47,96,192
aclcov,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1,0,0.03,0:00.03,89,115.2,47,9160606,9162356,NONE,3,124,96,192,
aclcov,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1,0.07,0.02,0:00.11,91,113.17,125,9160606,5669216,blosc,3,124,96,192,
aclcov,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1,2.24,0.04,0:02.30,99,353.35,2316,9160606,3661850,mafisc,3,124,96,192,
aclcov,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1,0.03,0.01,0:00.06,88,118.83,71,9160606,4638831,lz4,3,124,96,192,
ahfcon,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-163.734116,3.794781,0,0.02,0:00.03,85,111.71,44,9160665,9162356,NONE,3,124,96,192,
ahfcon,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-163.734116,3.794781,0.03,0.01,0:00.06,75,109.99,69,9160665,1308658,blosc,3,124,96,192,
ahfcon,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-163.734116,3.794781,1.01,0.02,0:01.04,99,230.91,1055,9160665,1107612,mafisc,3,124,96,192,
ahfcon,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-163.734116,3.794781,0.01,0.01,0:00.04,74,130.97,54,9160665,1274741,lz4,3,124,96,192,
ahfice,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-166.175049,3.833112,0.01,0.01,0:00.03,85,125.18,46,9160653,9162356,NONE,3,124,96,192,
ahfice,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-166.175049,3.833112,0.02,0.02,0:00.05,80,115.78,68,9160653,1467637,blosc,3,124,96,192,
ahfice,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-166.175049,3.833112,1.02,0.07,0:01.10,99,232.22,1119,9160653,1288162,mafisc,3,124,96,192,
ahfice,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-166.175049,3.833112,0.01,0.02,0:00.04,83,112.63,52,9160653,1503450,lz4,3,124,96,192,
ahfl,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-866.329651,211.166428,0,0.02,0:00.03,85,123.24,43,9160649,9162356,NONE,3,124,96,192,
ahfl,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-866.329651,211.166428,0.06,0.01,0:00.10,85,114.74,110,9160649,8084608,blosc,3,124,96,192,
ahfl,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-866.329651,211.166428,3.08,0.03,0:03.12,99,463.15,3135,9160649,7477932,mafisc,3,124,96,192,
ahfl,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-866.329651,211.166428,0,0.03,0:00.04,78,121.38,58,9160649,9199928,lz4,3,124,96,192,
ahfliac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-114.625038,162.602982,0,0.03,0:00.03,86,135.22,47,9160658,9162356,NONE,3,124,96,192,
ahfliac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-114.625038,162.602982,0.01,0.03,0:00.05,82,113.13,67,9160658,1396464,blosc,3,124,96,192,
ahfliac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-114.625038,162.602982,0.98,0.06,0:01.05,99,231.51,1066,9160658,1172892,mafisc,3,124,96,192,
ahfliac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-114.625038,162.602982,0.01,0.01,0:00.03,79,120.43,48,9160658,1275769,lz4,3,124,96,192,
ahfllac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-678.045044,154.234116,0.01,0.01,0:00.03,85,123.52,44,9160659,9162356,NONE,3,124,96,192,
ahfllac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-678.045044,154.234116,0.05,0.01,0:00.08,83,110.31,95,9160659,3626228,blosc,3,124,96,192,
ahfllac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-678.045044,154.234116,1.73,0.03,0:01.77,99,235.07,1790,9160659,3118858,mafisc,3,124,96,192,
ahfllac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-678.045044,154.234116,0.02,0.01,0:00.04,74,113.34,57,9160659,3370882,lz4,3,124,96,192,
ahflwac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-866.329651,211.166428,0.01,0.01,0:00.03,83,117.76,44,9160660,9162356,NONE,3,124,96,192,
ahflwac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-866.329651,211.166428,0.06,0.02,0:00.09,89,111.75,105,9160660,5899851,blosc,3,124,96,192,
ahflwac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-866.329651,211.166428,2.65,0.03,0:02.70,99,353.4,2714,9160660,5389254,mafisc,3,124,96,192,
ahflwac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-866.329651,211.166428,0.01,0.03,0:00.05,87,109.86,65,9160660,6326715,lz4,3,124,96,192,
ahfres,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,371.381592,0,0.02,0:00.03,85,126.17,45,9160647,9162356,NONE,3,124,96,192,
ahfres,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,371.381592,0.01,0.02,0:00.04,71,130.07,57,9160647,150301,blosc,3,124,96,192,
ahfres,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,371.381592,0.48,0.04,0:00.53,98,113.1,544,9160647,96440,mafisc,3,124,96,192,
ahfres,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,371.381592,0.01,0.01,0:00.04,74,114.12,54,9160647,113895,lz4,3,124,96,192,
ahfs,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-935.193787,347.116608,0.01,0.01,0:00.03,86,113.57,48,9160651,9162356,NONE,3,124,96,192,
ahfs,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-935.193787,347.116608,0.07,0.01,0:00.11,80,112.17,121,9160651,8167690,blosc,3,124,96,192,
ahfs,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-935.193787,347.116608,3.08,0.04,0:03.14,99,467.34,3151,9160651,7585236,mafisc,3,124,96,192,
ahfs,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-935.193787,347.116608,0.01,0.02,0:00.04,84,117.47,56,9160651,9199928,lz4,3,124,96,192,
ahfsiac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-202.776489,200.055695,0,0.03,0:00.03,88,134.65,45,9160660,9162356,NONE,3,124,96,192,
ahfsiac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-202.776489,200.055695,0.02,0.02,0:00.06,80,110.64,73,9160660,1400358,blosc,3,124,96,192,
ahfsiac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-202.776489,200.055695,1.01,0.02,0:01.05,99,234.22,1062,9160660,1169924,mafisc,3,124,96,192,
ahfsiac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-202.776489,200.055695,0.01,0.02,0:00.04,77,110.59,56,9160660,1275874,lz4,3,124,96,192,
ahfslac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-617.383728,347.116608,0.01,0.01,0:00.03,82,120.14,45,9160661,9162356,NONE,3,124,96,192,
ahfslac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-617.383728,347.116608,0.05,0.01,0:00.07,87,114.2,89,9160661,3548804,blosc,3,124,96,192,
ahfslac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-617.383728,347.116608,1.72,0.03,0:01.76,99,239.27,1776,9160661,3070594,mafisc,3,124,96,192,
ahfslac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-617.383728,347.116608,0.02,0.02,0:00.04,85,112.7,60,9160661,3369139,lz4,3,124,96,192,
ahfswac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-935.193787,196.506226,0.01,0.02,0:00.03,88,136.16,46,9160662,9162356,NONE,3,124,96,192,
ahfswac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-935.193787,196.506226,0.05,0.03,0:00.09,86,118.48,106,9160662,6034792,blosc,3,124,96,192,
ahfswac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-935.193787,196.506226,2.63,0.05,0:02.70,99,350.95,2712,9160662,5531534,mafisc,3,124,96,192,
ahfswac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-935.193787,196.506226,0.01,0.03,0:00.05,82,109.26,67,9160662,6329231,lz4,3,124,96,192,
albedo,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0.028481,0.944482,0.01,0.01,0:00.03,85,120.73,45,9160603,9162356,NONE,3,124,96,192,
albedo,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0.028481,0.944482,0.05,0.02,0:00.09,88,112.3,105,9160603,7385927,blosc,3,124,96,192,
albedo,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0.028481,0.944482,2.84,0.05,0:02.90,99,350.05,2916,9160603,6522340,mafisc,3,124,96,192,
albedo,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0.028481,0.944482,0.03,0.01,0:00.05,88,116.77,70,9160603,8731483,lz4,3,124,96,192,
albedo_nir,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0.018984,0.937406,0,0.03,0:00.03,89,117.75,49,9160613,9162356,NONE,3,124,96,192,
albedo_nir,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0.018984,0.937406,0.05,0.02,0:00.09,86,123.09,106,9160613,7434020,blosc,3,124,96,192,
albedo_nir,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0.018984,0.937406,2.68,0.04,0:02.73,99,354.54,2745,9160613,6168928,mafisc,3,124,96,192,
albedo_nir,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0.018984,0.937406,0.02,0.02,0:00.06,83,113.8,72,9160613,7742020,lz4,3,124,96,192,
albedo_nir_dif,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0.042812,0.937406,0.01,0.02,0:00.03,86,117.7,49,9160621,9162356,NONE,3,124,96,192,
albedo_nir_dif,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0.042812,0.937406,0.04,0.02,0:00.07,84,118.24,84,9160621,3306574,blosc,3,124,96,192,
albedo_nir_dif,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0.042812,0.937406,1.64,0.04,0:01.69,99,231,1707,9160621,2895790,mafisc,3,124,96,192,
albedo_nir_dif,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0.042812,0.937406,0.01,0.01,0:00.04,84,116.38,55,9160621,3480824,lz4,3,124,96,192,
albedo_nir_dir,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0.017415,0.937406,0.01,0.02,0:00.03,88,122.72,47,9160620,9162356,NONE,3,124,96,192,
albedo_nir_dir,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0.017415,0.937406,0.05,0.01,0:00.09,82,115.03,105,9160620,7386737,blosc,3,124,96,192,
albedo_nir_dir,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0.017415,0.937406,2.76,0.05,0:02.82,99,358.17,2836,9160620,5965624,mafisc,3,124,96,192,
albedo_nir_dir,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0.017415,0.937406,0.02,0.02,0:00.05,81,120.83,67,9160620,7946419,lz4,3,124,96,192,
albedo_vis,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0.031714,0.968693,0,0.02,0:00.03,86,112.67,47,9160617,9162356,NONE,3,124,96,192,
albedo_vis,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0.031714,0.968693,0.06,0.01,0:00.09,88,113.46,105,9160617,7333462,blosc,3,124,96,192,
albedo_vis,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0.031714,0.968693,2.68,0.03,0:02.73,99,351.17,2743,9160617,6128100,mafisc,3,124,96,192,
albedo_vis,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0.031714,0.968693,0.04,0.01,0:00.06,88,120.06,71,9160617,7736995,lz4,3,124,96,192,
albedo_vis_dif,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0.031714,0.968693,0,0.02,0:00.03,80,116.43,45,9160625,9162356,NONE,3,124,96,192,
albedo_vis_dif,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0.031714,0.968693,0.04,0.01,0:00.07,81,117.72,86,9160625,3178708,blosc,3,124,96,192,
albedo_vis_dif,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0.031714,0.968693,1.64,0.03,0:01.69,99,229.38,1709,9160625,2884564,mafisc,3,124,96,192,
albedo_vis_dif,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0.031714,0.968693,0.02,0.01,0:00.05,80,118.18,63,9160625,3482292,lz4,3,124,96,192,
albedo_vis_dir,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0.031714,0.968693,0.02,0.01,0:00.03,86,122.4,48,9160624,9162356,NONE,3,124,96,192,
albedo_vis_dir,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0.031714,0.968693,0.05,0.02,0:00.09,88,113.63,101,9160624,7345297,blosc,3,124,96,192,
albedo_vis_dir,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0.031714,0.968693,2.74,0.04,0:02.80,99,351.84,2814,9160624,5911304,mafisc,3,124,96,192,
albedo_vis_dir,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0.031714,0.968693,0.03,0.01,0:00.05,87,118.54,67,9160624,7945886,lz4,3,124,96,192,
alsobs,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.946977,0.01,0.02,0:00.03,83,138.18,47,9160630,9162356,NONE,3,124,96,192,
alsobs,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.946977,0.06,0.02,0:00.09,86,111.89,110,9160630,6560834,blosc,3,124,96,192,
alsobs,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.946977,2.51,0.04,0:02.56,99,354.85,2579,9160630,5399012,mafisc,3,124,96,192,
alsobs,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.946977,0.03,0.01,0:00.05,81,117.16,66,9160630,7434162,lz4,3,124,96,192,
alsoi,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.946977,0,0.03,0:00.03,87,119.24,49,9160602,9162356,NONE,3,124,96,192,
alsoi,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.946977,0.06,0.02,0:00.09,88,123.85,109,9160602,6560869,blosc,3,124,96,192,
alsoi,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.946977,2.49,0.05,0:02.55,99,361.04,2567,9160602,5399056,mafisc,3,124,96,192,
alsoi,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.946977,0.02,0.02,0:00.05,87,121.63,68,9160602,7434166,lz4,3,124,96,192,
alsol,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.869186,0,0.02,0:00.03,88,130.55,46,9160603,9162356,NONE,3,124,96,192,
alsol,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.869186,0.03,0.02,0:00.07,82,113.85,89,9160603,3086984,blosc,3,124,96,192,
alsol,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.869186,1.64,0.03,0:01.68,99,234.06,1695,9160603,2676926,mafisc,3,124,96,192,
alsol,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.869186,0.02,0.02,0:00.05,79,117.58,63,9160603,3344598,lz4,3,124,96,192,
alsom,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.341736,0.01,0.02,0:00.03,89,125.72,46,9160609,9162356,NONE,3,124,96,192,
alsom,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.341736,0.01,0.02,0:00.04,79,116.69,60,9160609,83317,blosc,3,124,96,192,
alsom,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.341736,0.46,0.03,0:00.51,98,119.82,521,9160609,54284,mafisc,3,124,96,192,
alsom,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.341736,0.01,0.01,0:00.03,84,114.2,50,9160609,69930,lz4,3,124,96,192,
alsow,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.338804,0.01,0.01,0:00.03,86,127.04,44,9160604,9162356,NONE,3,124,96,192,
alsow,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.338804,0.06,0.03,0:00.10,86,111.45,115,9160604,6986577,blosc,3,124,96,192,
alsow,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.338804,2.67,0.04,0:02.72,99,350.75,2739,9160604,5847366,mafisc,3,124,96,192,
alsow,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.338804,0.02,0.03,0:00.06,85,112.51,79,9160604,6666219,lz4,3,124,96,192,
ameltdepth,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.318769,0.01,0.01,0:00.03,85,120.53,44,9160649,9162356,NONE,3,124,96,192,
ameltdepth,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.318769,0.02,0.01,0:00.04,79,124.51,59,9160649,95790,blosc,3,124,96,192,
ameltdepth,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.318769,0.47,0.02,0:00.51,98,112.24,522,9160649,61098,mafisc,3,124,96,192,
ameltdepth,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.318769,0.01,0.01,0:00.03,82,124.76,49,9160649,76470,lz4,3,124,96,192,
ameltfrac,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.5,0,0.02,0:00.03,91,116.42,45,9160624,9162356,NONE,3,124,96,192,
ameltfrac,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.5,0.01,0.02,0:00.04,71,119.56,58,9160624,83686,blosc,3,124,96,192,
ameltfrac,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.5,0.46,0.03,0:00.50,98,114.34,519,9160624,54156,mafisc,3,124,96,192,
ameltfrac,FLOAT,32,9142272,2285568,4,5,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.5,0,0.02,0:00.04,73,115.2,52,9160624,69630,lz4,3,124,96,192,
amlcorac,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0,0.01,0.01,0:00.03,89,119.22,48,9160660,9162356,NONE,3,124,96,192,
